id;pdfUrl;ref;author;recipient;title;placeId;placeName;date1;date2;date3;document;description;createdAt;updatedAt
1806;1871189200259;BR APPR PB001;ALMEIDA, Tomás José Coelho de – ministro da Agricultura, Comércio e Obras Públicas;LINS, Adolpho Lamenha – presidente da província do Paraná;Envia um exemplar impresso do contrato celebrado com o coronel Antônio Rodrigues Pereira Labre, para este prestar o serviço de catequese e civilização dos índios na província do Amazonas, para que as bases do mesmo sejam utilizadas na contratação dos serviços de Joaquim Francisco Lopes, que está fundando um aldeamento na província do Paraná.;2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1807;1871189200260;BR APPR PB001;ANDRADE, Ildefonso José Gonçalves de – delegado de polícia de Guarapuava;LINS, Adolpho Lamenha – presidente da província do Paraná;"Informa que, há mais ou menos três anos, tem fornecido ferramentas, vestuário e chumbo a um grupo de índios dos aldeamentos do Jataí (PR) e de São Jerônimo (PR) estabelecidos em Guarapuava (PR) -  solicita autorização para a compra de engenho para o aproveitamento da produção desses indígenas.";2;Guarapuava (PR);;;;Microfilme: 1519.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1808;1871189200261;BR APPR PB001;LOPES, Joaquim Francisco – encarregado do aldeamento de São Thomaz de Papanduva;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita autorização para vender a erva-mate que existe em abundância no aldeamento, a fim de reduzir as despesas com pessoal.;2;Aldeamento de São Thomaz de Papanduva (PR);;;;Microfilme: 1519.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1809;1871189200262;BR APPR PB001;LOPES, Joaquim Francisco – encarregado do aldeamento de São Thomaz de Papanduva;LINS, Adolpho Lamenha – presidente da província do Paraná;"Informa que contratou cinco assalariados para o aldeamento, tendo em vista que estava sozinho com sua família, sujeito ao ataque dos 'bugres'* -  solicita, para tanto, aprovação do destinatário.";2;Aldeamento de São Thomaz de Papanduva (PR);;;;Microfilme: 1519.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1810;1871189200263;BR APPR PB001;BITTENCOURT, José Correa de – diretor-geral dos índios da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;"Informa que chegaram a Curitiba 32 índios vindos do aldeamento de Chapecó (PR), aos quais foram dadas acomodações -  solicita, então, autorização para fornecimento de alimentos.";2;Curitiba (PR);;;;Microfilme: 1522.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1811;1871189200264;BR APPR PB001;S/a;S/d;Relação nominal de 61 índios vindos da colônia de Santa Tereza, no Ivaí (PR).;2;S/l;;;;Microfilme: 1526.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1812;1871189200265;BR APPR PB001;PONTES, Pedro Pereira – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo (PR), pelo fato de aí ter trabalhado como assalariado. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando que o requerente trabalhou no aldeamento.;2;Aldeamento de São Jerônimo (PR);;1876-01-05;;Microfilme: 1540.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1813;1871189200266;BR APPR PB001;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;LINS, Adolpho Lamenha – presidente da província do Paraná;"Remete as folhas de vencimentos dos empregados referente ao mês de dezembro e a conta de 12 cargas de sal para que sejam pagas -  informa poder encarregar-se dos trabalhos da estrada Jataí - São Jerônimo (PR), usando, para tanto, o trabalho dos índios coroados* -  informa, ainda, que a seca ameaça de fome a população do aldeamento.";2;Aldeamento de São Pedro de Alcântara (PR);;;;Microfilme: 1524.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1814;1871189200267;BR APPR PB001;SOARES, Serafim Antônio – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo (PR), por ter aí trabalhado como assalariado. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando o alegado.;2;Aldeamento de São Jerônimo (PR);;1876-01-10;;Microfilme: 1540.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1815;1871189200268;BR APPR PB001;ALMEIDA, Luciano de – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo (PR), por ter ali trabalhado como assalariado. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando o alegado.;2;Aldeamento de São Jerônimo (PR);;1876-01-10;;Microfilme: 1540.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1816;1871189200269;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que a licença solicitada pelo diretor do aldeamento do Paranapanema (PR), José Antônio Vieira de Araújo, só pode ser concedida com o desconto das gratificações que o mesmo recebe e mais a quinta parte do seu soldo.;2;Curitiba (PR);;;;Microfilme: 1524.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1817;1871189200270;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que não se deve autorizar as despesas solicitadas pelo delegado de polícia de Guarapuava (PR) com os índios que estão na vila, pois, como ele mesmo informou, são índios vindos dos aldeamentos de São Jerônimo (PR) e do Jataí (PR) e, se forem atendidos todos os seus pedidos, ficarão mal acostumados e não voltarão mais para seus respectivos aldeamentos.;2;Curitiba (PR);;;;Microfilme: 1524.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1818;1871189200271;BR APPR PB001;ALMEIDA, Tomás José Coelho de – ministro da Agricultura, Comércio e Obras Públicas;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita orçamento para o assentamento das máquinas a serem empregadas na construção de uma estrada a partir do aldeamento de São Pedro de Alcântara (PR), pedida pelo diretor, frei Timotheo de Castelnuovo.;2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1819;1871189200272;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que o frei Timotheo de Castelnuovo, diretor do aldeamento de São Pedro de Alcântara (PR), só pode ser encarregado do trabalho da estrada Jataí (PR) - São Jerônimo (PR), adiantando-lhe a quantia de 4:800$000 (quatro contos e oitocentos mil réis), se o ministro da Agricultura autorizar. Em anexo (pág. 296), parecer do contador da Tesouraria da Fazenda, Alfredo Caetano Munhoz.;2;Curitiba (PR);;1876-02-08;;Microfilme: 1524.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1820;1871189200273;BR APPR PB001;LINS, Adolpho Lamenha – presidente da província do Paraná;ALMEIDA, Tomás José Coelho de – ministro da Agricultura, Comércio e Obras Públicas;Propõe o nome do tenente-coronel José Correa de Bittencourt para o cargo de diretor-geral dos índios da província do Paraná.;2;Curitiba (PR);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1821;1871189200274;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que os três requerimentos dos assalariados do aldeamento de São Jerônimo (PR) não podem ser informados sem o prévio pagamento do selo.;2;Curitiba (PR);;;;Microfilme: 1524.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1822;1871189200275;BR APPR PB001;FRANÇA, Francisco Manoel de Assis – inspetor da estrada entre a freguesia de Teresina e Guarapuava;FRANCO, Adolpho [Ribas] de Oliveira – [filho do diretor-geral dos índios da província do Paraná];"Solicita, em nome de Vitorino, índio cacique* do aldeamento da freguesia de Teresina (PR), um engenho de moer cana-de-açúcar, uma caldeira e um alambique, para que possam aproveitar toda a produção do estabelecimento -  o inspetor da estrada informa, ainda, que foi até esse aldeamento para levar o vigário de Tibagi (PR) e também para cuidar da estrada a seu cargo.";2;Freguesia de Teresina (PR);;;;Microfilme: 1521a.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1823;1871189200276;BR APPR PB001;ALMEIDA, Tomás José Coelho de – ministro da Agricultura, Comércio e Obras Públicas;LINS, Adolpho Lamenha – presidente da província do Paraná;Nomeia o tenente-coronel José Correa de Bittencourt para o cargo de diretor-geral dos índios da província do Paraná.;2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1824;1871189200277;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que as despesas com o novo aldeamento de São Thomaz de Papanduva (PR) só podem ser pagas mediante autorização do ministro da Agricultura. Em anexo, parecer do contador da Contadoria da Fazenda da província do Paraná, Alfredo Caetano Munhoz.;2;Curitiba (PR);;1876-03-21;;Microfilme: 1526.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1825;1871189200278;BR APPR PB001;JOHANSEN, Gustavo – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo (PR), por ter aí exercido a função de ferreiro. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando o alegado.;2;Aldeamento de São Jerônimo (PR);;1876-04-04;;Microfilme: 1540.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1826;1871189200279;BR APPR PB001;OLIVEIRA, João Domingos de – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo (PR), por ter aí trabalhado como assalariado. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando o alegado.;2;Aldeamento de São Jerônimo (PR);;1876-04-04;;Microfilme: 1540.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1827;1871189200280;BR APPR PB001;LOPES, João Rodrigues – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo (PR), por ter aí trabalhado como assalariado. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando o alegado.;2;Aldeamento de São Jerônimo (PR);;;;Microfilme: 1540.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1828;1871189200281;BR APPR PB001;OLIVEIRA, Ponciano Antônio de – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo (PR), por ter aí trabalhado como assalariado. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando o alegado.;2;Aldeamento de São Jerônimo (PR);;1876-04-05;;Microfilme: 1540.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1829;1871189200282;BR APPR PB001;SILVA, Philadelfo Pinto da – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo (PR), por ter aí trabalhado como assalariado. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando o alegado.;2;Aldeamento de São Jerônimo (PR);;1876-04-05;;Microfilme: 1540.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1830;1871189200283;BR APPR PB001;SILVA, Rogério Pinto da – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo (PR), por ter aí trabalhado como assalariado. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando o alegado.;2;Aldeamento de São Jerônimo (PR);;1876-04-05;;Microfilme: 1540;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1831;1871189200284;BR APPR PB001;SAMPAIO, Serino Pinto de – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo(PR), por ter aí trabalhado como assalariado. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando o alegado.;2;Aldeamento de São Jerônimo (PR);;1876-04-05;;Microfilme: 1540.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1832;1871189200285;BR APPR PB001;SILVA, Theodoro Pinto da – requerente;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita título de propriedade de um terreno no aldeamento de São Jerônimo (PR), por ter aí trabalhado como assalariado. Em anexo, declaração de frei Luiz de Cimitile, diretor do aldeamento de São Jerônimo, confirmando o alegado.;2;Aldeamento de São Jerônimo (PR);;1876-04-05;;Microfilme: 1540.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1833;1871189200286;BR APPR PB001;"MACEDO, Antônio Barbosa de -  SOTTOMAIOR, João de Abreu Sá -  LEMES, José Isidio -  BORGES, Ivo Pereira -  BETIM, Gregório Rodrigues de – membros da Câmara Municipal de [Tibagi]";LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que enviaram o livro de Registro Civil somente para a colônia militar do Jataí (PR), pois, para os aldeamentos de São Jerônimo (PR) e de Papanduva (PR), não havia livros suficientes, em vista do que solicitaram uma nova remessa do Rio de Janeiro (RJ).;2;[Tibagi] (PR);;;;Microfilme: 1522.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1834;1871189200287;BR APPR PB001;BITTENCOURT, José Correa de – diretor-geral dos índios da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;"Informa que 55 índios da freguesia de Teresina (PR) estão em Curitiba (PR) com o objetivo de solicitar ferramentas para o trabalho e, também, ajuda para a instalação de um engenho de cana- de-açúcar e um alambique -  solicita autorização para continuar lhes fornecendo alimentos.";2;Curitiba (PR);;;;Microfilme: 1526.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1835;1871189200288;BR APPR PB001;BITTENCOURT, José Correa de – diretor-geral dos índios da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita pagamento das despesas feitas com os índios que vieram para Curitiba (PR).;2;Curitiba (PR);;;;Microfilme: 1526.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1836;1871189200289;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que ainda não há crédito especial para os gastos com o novo aldeamento de São Thomaz de Papanduva (PR), mas que as despesas com o mesmo podem ser pagas.;2;Curitiba (PR);;;;Microfilme: 1526.8;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1837;1871189200290;BR APPR PB001;LINS, Adolpho Lamenha – presidente da província do Paraná;ALMEIDA, Tomás José Coelho de – ministro da Agricultura, Comércio e Obras Públicas;Informa sobre a chegada, a Curitiba, de índios capitaneados pelo cacique* Vitorino, vindos da freguesia de Teresina (PR). Apresentaram-se nus, reclamando ferramentas de trabalho e auxílio para a fundação de um engenho de açúcar, com alambique e caldeira. Comunica que lhes forneceu roupas, alimentos e ferramentas na importância de 487$000 (quatrocentos e oitenta e sete mil réis).;2;Curitiba (PR);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1838;1871189200291;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;"Informa que existe crédito na verba 'Catequese e Civilização dos Indios' para que possa ser paga a despesa com a compra de duas juntas de bois e com a instalação de dois engenhos no aldeamento de São Pedro de Alcântara (PR).";2;Curitiba (PR);;;;Microfilme: 1529.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1839;1871189200292;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que os filhos do diretor do aldeamento de São Thomaz de Papanduva (PR) podem ocupar qualquer cargo, menos o de escrivão.;2;Curitiba (PR);;;;Microfilme: 1529.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1840;1871189200293;BR APPR PB001;ALMEIDA, Tomás José Coelho de – ministro da Agricultura, Comércio e Obras Públicas;LINS, Adolpho Lamenha – presidente da província do Paraná;Aprova as despesas com ferramentas, roupas e alimentos aos índios que estiveram em Curitiba (PR), mas afirma que o alambique e o engenho solicitados pelos mesmos índios não podem ser concedidos.;2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1841;1871189200294;BR APPR PB001;GUIMARÃES, João Amaro de Souza – feitor do aldeamento de São Thomaz de Papanduva;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita adiantamento de dois meses de vencimento para poder seguir até o aldeamento de São Thomaz de Papanduva (PR), para o qual foi nomeado feitor.;2;Curitiba (PR);;;;Microfilme: 1540.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1842;1871189200295;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolph Lamenha – presidente da província do Paraná;Informa que o regulamento do aldeamento de São Thomaz de Papanduva (PR) não prevê um serrador, nem que um assalariado que saiba serrar madeiras possa desempenhar tal serviço.;2;Curitiba (PR);;;;Microfilme: 1529.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1843;1871189200296;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa poder ser concedido adiantamento dos vencimentos do feitor do aldeamento de São Thomaz de Papanduva (PR), para que ele para lá siga.;2;Curitiba (PR);;;;Microfilme: 1529.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1844;1871189200297;BR APPR PB001;LINS, Adolpho Lamenha – presidente da província do Paraná;ALMEIDA, Tomás José Coelho de – ministro da Agricultura, Comércio e Obras Públicas;Envia requerimento do diretor do aldeamento de São Pedro de Alcântara (PR), frei Timótheo de Castelnuovo, solicitando-lhe aumento do soldo como alferes capelão, conforme Decreto de 09/02/1873. Requerimento em anexo.;2;Curitiba (PR);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1845;1871189200298;BR APPR PB001;CIMITILE, Luiz de – frei, diretor do aldeamento de São Jerônimo;LINS, Adolpho Lamenha – presidente da província do Paraná;"Envia os balancetes e a relação de objetos existentes no aldeamento a seu cargo -  informa, também, a situação da catequese e afirma ser necessária a construção de cinco casas para moradia dos índios, que há oito anos dormem no pátio do aldeamento. Não existem documentos em anexo.";2;Aldeamento de São Jerônimo (PR);;;;Microfilme: 1529.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1846;1871189200299;BR APPR PB001;ALMEIDA, Tomás José Coelho de – ministro da Agricultura, Comércio e Obras Públicas;LINS, Adolpho Lamenha – presidente da província do Paraná;Remete cópia de requerimento em que Emílio de Cerqueira Lima se oferece para aldear grupos indígenas na província do Paraná e em outras localidades do Império. Requerimento não está em anexo.;2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1847;1871189200300;BR APPR PB001;MUNHOZ, Alfredo Caetano – inspetor substituto da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;"Informa que o ofício do diretor do aldeamento do Paranapanema (PR) não justifica o requerimento de alguns assalariados do referido aldeamento, que desejam receber títulos de terras, uma vez que isso é contrário ao regulamento de 25/04/1857 -  um dos assalariados é Sancho, um africano livre. O ofício não está em anexo.";2;Curitiba (PR);;;;Microfilme: 1535.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1848;1871189200301;BR APPR PB001;MUNHOZ, Alfredo Caetano – inspetor substituto da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa poder ser atendido o requerimento de diversos assalariados do aldeamento de São Jerônimo (PR), de que lhes sejam passados os títulos de propriedade de terrenos no mesmo aldeamento. Em anexo, pareceres do contador substituto da Contadoria da Fazenda da província do Paraná, Antônio Ferreira da Costa Júnior, e do procurador fiscal da Seção do Contencioso, Tertuliano Teixeira de Freitas.;2;Curitiba (PR);;1876-07-17;;Microfilme: 1535.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1849;1871189200302;BR APPR PB001;ALMEIDA, Tomás José Coelho de – ministro da Agricultura, Comércio e Obras Públicas;LINS, Adolpho Lamenha – presidente da província do Paraná;"Informa que o aumento de vencimento solicitado por frei Timótheo de Castelnuovo não pode ser concedido, pois não possui o direito que alega visto não gozar de honras militares -  afirma, porém, que resolve aumentar mesmo assim os vencimentos do frei, em consideração aos vinte anos de serviços prestados por ele à catequese e civilização dos índios.";2;Rio de Janeiro (RJ);;;;Original;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1850;1871189200303;BR APPR PB001;NEGRÃO, Antônio Ricardo de Souza Dias – chefe de polícia substituto da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Envia cópia do ofício do delegado de polícia de Guarapuava (PR), solicitando providências para conter os mais de 200 índios que estão se reunindo na freguesia de Teresina (PR) e assustando os moradores da região. O ofício não está em anexo.;2;Curitiba (PR);;;;Microfilme: 1535.1;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1851;1871189200304;BR APPR PB001;BLEY, João – 3o suplente do juiz municipal do Rio Negro;LINS, Adolpho Lamenha – presidente da província do Paraná;"Informa que o inspetor de quarteirão João Sauer Sobrinho comunicou estarem alguns índios roubando todo o milho de sua roça e das de seus parentes, para o que solicitou providências -  o autor acredita ser necessária a vinda do sertanista Joaquim Francisco Lopes para tentar um entendimento com esses índios.";2;Rio Negro (PR);;;;Microfilme: 1536.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1852;1871189200305;BR APPR PB001;BORBA, Nestor [Augusto Morocines] – [SCE];LINS, Adolpho Lamenha – presidente da província do Paraná;Presta informações, solicitadas pelo destinatário, a respeito das vantagens da criação de um núcleo de catequese às margens dos rios Paraná (PR) e Piquiri (PR), complementando informações dadas pelo engenheiro Francisco Antônio Monteiro Tourinho, que sugeriu o local das ruínas da antiga Cidade del Guairá para o estabelecimento do núcleo. O autor sugere, entre outras coisas, que os índios coroados* ajudem no trabalho de instalação desse núcleo e que o diretor não seja um missionário.;2;Curitiba (PR);;;;Microfilme: 1536.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1853;1871189200306;BR APPR PB001;LARANGEIRAS, Ernesto Dias – juiz de direito da comarca de Guarapuava;LINS, Adolpho Lamenha – presidente da província do Paraná;"Informa não ser necessária nenhuma providência para conter os índios que estavam na freguesia de Teresina (PR), conforme informou o delegado de polícia de Guarapuava (PR), visto que eram em número bem menor do que 200 e já haviam se retirado, pois uma moléstia acometeu vários deles -  informa, ainda, que fará a entrega dos objetos requeridos pelos indígenas.";2;Guarapuava (PR);;;;Microfilme: 1536.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1854;1871189200307;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que a despesa apresentada pelo diretor do aldeamento de São Thomaz de Papanduva (PR), com objetos necessários ao citado estabelecimento, podem ser pagas, mas tem dúvida sobre despesa com a alimentação dos empregados, por receberem diária e tal gasto não estar previsto no regulamento do aldeamento. Em anexo, parecer do contador da Tesouraria da Fazenda da província do Paraná, Alfredo Caetano Munhoz.;2;Curitiba (PR);;1876-08-24;;Microfilme: 1536.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1855;1871189200308;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que o pedido de Joaquim Francisco Lopes, encarregado do aldeamento de São Thomaz de Papanduva (PR), de fazer grandes roças para alimentar os índios e os empregados do estabelecimento, pode ser autorizado, mas não o de aumento no número de assalariados. Em anexo, ofício de Joaquim Francisco Lopes.;2;Curitiba (PR);;1876-08-28;;Microfilme: 1536.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1856;1871189200309;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa poder ser paga a despesa de 96$000 (noventa e seis mil réis), feita pelo encarregado do aldeamento de São Thomaz de Papanduva (PR) [Joaquim Francisco Lopes], pois foi aplicada ao consumo interno do aldeamento.;2;Curitiba (PR);;;;Microfilme: 1536.3;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1857;1871189200310;BR APPR PB001;BITTENCOURT, José Correa de – diretor-geral dos índios da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Solicita reembolso do gasto com ferragens e víveres fornecidos aos índios do Chapecó (PR) quando estavam em Curitiba (PR).;2;Curitiba (PR);;;;Microfilme: 1536.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1858;1871189200311;BR APPR PB001;LOPES, Joaquim Francisco – encarregado do aldeamento de São Thomaz de Papanduva (PR);LINS, Adolpho Lamenha – presidente da província do Paraná;"Comunica ter cumprido o ordenado pelo destinatário, conforme comprova em diário anexo, enquanto encarregado de se entender com os índios que estavam subtraindo milho da roça do inspetor do quarteirão de São Lourenço, em Rio Negro (PR), informando que foi até o local, juntamente com seu filho, Brasílio, e que seguiram os rastros dos índios, chegando à conclusão de que pegaram o milho por estarem com muita fome e não com a intenção de prejudicar os moradores -  solicita meios para 'salvar e catequizar' esses índios. Em anexo, recibo de despesas que teve com a viagem.";2;São Lourenço (PR);;1876-09-01;;Microfilme: 1537.2;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1859;1871189200312;BR APPR PB001;CAVALCANTI, Sebastião José – inspetor da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa haver verba suficiente para a construção de duas canoas destinadas ao serviço do aldeamento do Paranapanema (PR).;2;Curitiba (PR);;;;Microfilme: 1529.6;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1860;1871189200313;BR APPR PB001;MUNHOZ, Alfredo Caetano – inspetor substituto da Tesouraria da Fazenda da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Informa que os vencimentos dos assalariados do aldeamento do Paranapanema (PR) só podem ser equiparados aos do aldeamento de São Jerônimo (PR) mediante autorização do ministro da Agricultura.;2;Curitiba (PR);;;;Microfilme: 1524.7;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
1861;1871189200314;BR APPR PB001;BITTENCOURT, José Correa de – diretor-geral dos índios da província do Paraná;LINS, Adolpho Lamenha – presidente da província do Paraná;Envia a conta das despesas feitas com dois índios que estiveram em Curitiba (PR), para que a Tesouraria da Fazenda ordene o pagamento.;2;Curitiba (PR);;;;Microfilme: 1537.4;Item documental (5);2024-11-18 22:55:31;2024-11-18 22:55:31
